page,image_path,ground_truth,prediction,cer,cer_norm,gt_words,pred_words,gt_lemmas,pred_lemmas,gt_word_count,pred_word_count,gt_coverage,pred_coverage,coverage_delta,lost_word_count,gained_word_count,lost_lemmas,gained_lemmas,lost_words,gained_words
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000394_result/eSc_line_2d0d5d27.png,तोप्६८भया.भन्न्याकुरासुनिया.अष्तर्लोनीसाहव.फौतभ,तोप्६८भय़ा.भन्न्याकुरासुनिय़ा.अष्तर्लोनीसाहव.फौतभ,0.0408163256943225,0.0425531901419162,साहव,साहव,साहेब,साहेब,1,1,0.0851063829787234,0.08163265306122448,0.003473729917498919,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/E3420_00000318/eSc_line_086f81ea.png,चसिंभन्याकालिम्वुलेगाउँतलाईहुदैननियावाटमैले,चासिंभन्याकालिम्वुलेगाउँतलाईहुदैननियावाटमैले,0.0625,0.0232558138668537,भन्याका|हुदैन,भन्याका|हुदैन,भन्नु|हुनु,भन्नु|हुनु,2,2,0.27906976744186046,0.2727272727272727,0.006342494714587754,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/3/eSc_line_753ba867.png,प्रजाहरुउन्लाइवहुत्मान्थ्यार.२०लाषरुपैयादीति,प्रजाहरुउन्लाइवहुत्मान्थ्यार.२०लाषरुपैयादीत,0.0444444455206394,0.0227272734045982,प्रजाहरु|रुपैया,प्रजाहरु|रुपैया,प्रजा|रुपैयाँ,प्रजा|रुपैयाँ,2,2,0.3181818181818182,0.32558139534883723,-0.007399577167019056,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_001/eSc_line_3f88adee.png,आश्विनशुदिपूर्णिमाकादिन,आश्विनशुदिपूर्णिमाकादिन,0.0,0.0,आश्विन,आश्विन,आश्विन,आश्विन,1,1,0.2608695652173913,0.2608695652173913,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/DNA 1_00000116/eSc_line_c83a6940.png,८७१सालमितिश्राव़णसुदि६रोज६मोकामअर्किशुभम्,८७१सालमितिश्राव़णसुदि६रोज६मोकामअर्किशुभम्,0.0,0.0,मोकाम|शुभम्,मोकाम|शुभम्,मुकाम|शुभम्,मुकाम|शुभम्,2,2,0.24390243902439024,0.24390243902439024,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_032/eSc_line_affec14e.png,आवाहनागारीवडोअगमपूजागरी.कज्जललगाई.नित्यभावगरी,आवाहनागरीवडोअगमपूजागरी.कजललगाई.नित्यभावगरी,0.0666666701436042,0.0666666701436042,लगाई,गरीव|लगाई,लगाउनु,गरिब|लगाउनु,1,2,0.08888888888888889,0.19047619047619047,-0.10158730158730157,0,1,,गरिब,,गरीव
,data/oldNepali_fullset/oldNepali_100/images/DNA 4_00000191/eSc_line_58ce96d1.png,लाठसाहेवलेमौकुफ्गर्यामौकुफगर्याकाफौजकावदलामाकंपनिकोफौजकन्टिल्,लाठसाहेवलेमौकुफ्गर्यामौकुफगर्याकाफौजवावदलामाकंपनिकोफौजकन्टिल्,0.046875,0.0163934417068958,लाठसाहेव|गर्याका|वदला|कंपनि,लाठसाहेव|गर्याका|जवाव|कंपनि,लाटसाहेब|गर्नु|बदला|कम्पनी,लाटसाहेब|गर्नु|जबाब|कम्पनी,4,4,0.39344262295081966,0.39344262295081966,0.0,1,1,बदला,जबाब,वदला,जवाव
,data/oldNepali_fullset/oldNepali_100/images/E3345_00000286/eSc_line_63ee7033.png,या.हामिहरुलेपनिनगरापाउन्याहुंभनि.तिमिहरुले.हाम्राहजुरमा.विंतिपार्दाजाहेर,यो.हामिहरूलेपनिनगरापाउन्याडभनि.तिमिहरूले.हाम्राहसुरमा.विंनिपार्दाजाहेर,0.1111111119389534,0.1111111119389534,हामिहरु|नगरा|पाउन्या|तिमिहरु|हजुर|जाहेर,हामिहरू|नगरा|पाउन्या|तिमिहरू|जाहेर,हामी|नगरा|पाउनु|तिमी|हजुर|जाहेर,हामी|नगरा|पाउनु|तिमी|जाहेर,6,5,0.4722222222222222,0.42857142857142855,0.04365079365079366,3,2,हजुर,,तिमिहरु|हजुर|हामिहरु,तिमिहरू|हामिहरू
,data/oldNepali_fullset/oldNepali_100/images/DNA 1_00000671/eSc_line_8fabfa43.png,वैवीस्तार.वीन्तीगर्नान्:सरअपसर.माफराषीसीक्षाउपदेस,वैवीस्तार.वीन्तीगर्नान्:साअपमर.माफराषीसीकाउपदेस,0.0799999982118606,0.0816326513886451,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_009/eSc_line_a4446f59.png,आफ्नु२मूर्त्तिलेखीदी.कैल्हे२अनावृष्टिभयोभन्या.इनि.हामिहरूकामूर्त्तिमापूजागरनु.अनावृष्टिशांतिहोला,आफ्नु२मूर्त्तिलेखीदी.कैल्हे२अनावृष्टिभयोभन्या.इनि.हामिहरूकामूर्त्तिमापूजागरनु.अनावृष्टिशांतिहोला,0.0299999993294477,0.0,हामिहरू,हामिहरू,हामी,हामी,1,1,0.07291666666666667,0.07291666666666667,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/DNA 3_00000065/eSc_line_9d42def7.png,षर्च.सातपगरीकातोसपगरिकोतनुषाँकोचाडैठेगानावाधि.पठाई.दिनुभयावढियाहोला.ताहावाट,षर्च.सातपगरीकातोसपगरिकोतनुषाँकोचाडैठेगानावाधि.पठाईदिनुभयावढिचाहोला.ताहावाट,0.0266666673123836,0.0266666673123836,पगरी|पगरि|पठाई|वढिया,पगरी|पगरि|पठाई,पगरि|पगरि|पठाउनु|बढिया,पगरि|पगरि|पठाउनु,4,3,0.22666666666666666,0.16216216216216217,0.06450450450450448,1,0,बढिया,,वढिया,
,data/oldNepali_fullset/oldNepali_100/images/E3345_00000307/eSc_line_a07c4e3d.png,स्वस्तिश्रीमन्महाराजा,स्वस्तिश्रीमन्महाराजा,0.0,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/DNA 4_00000552/eSc_line_7af1325b.png,पर्लाभन्याझैंपनिलाग्योवन्दोवस्तकोलालमोहरमायेक्वेव़राउर्दीदिन्यालाल,पर्लाभन्यारैपनिलाग्योवन्दोवस्तकोलालमोहरमायेक्वेव़राउर्दादिन्यालाल,0.0447761192917823,0.0454545468091964,वन्दोवस्त|लालमोहर,वन्दोवस्त|लालमोहर,बन्दोबस्त|लालमोहर,बन्दोबस्त|लालमोहर,2,2,0.24242424242424243,0.24615384615384617,-0.0037296037296037365,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/15/eSc_line_fa959125.png,तारिचाहीपनि.आफ्नापुत्रकोवियोगशोकलेवैरागीभैफिरंताभैगई.तस्पछि.कतिचित्वर्ष.वितीतभयापछि,तारिचाहीपनि.आफ्नापुत्रकोवियोगशोकलेवैरागीभैकिरंताभैगई.तस्पछि.कतिचित्वर्ष.वितीतभयापछि,0.0235294122248888,0.0120481923222541,वैरागी,वैरागी,वैरागी,वैरागी,1,1,0.07228915662650602,0.07228915662650602,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000293_result/eSc_line_f7622ca3.png,काहै।मेरेकुसूरमाफ,काहै।मेरेकुसूरमाफ,0.0,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/DNA 3_00000540/eSc_line_b91d1fbe.png,साहेवका.दर्गाहमाचढाय़ापंषाचढायाकावषतमा.लाषज,साहेवकादगोहमाचहाय़ापंषाचढायाकाचषतमा.लाषज,0.1395348906517028,0.1395348906517028,साहेव|दर्गाह|चढायाका|वषत,साहेव|चढायाका,साहेब|दरगाह|चढाउनु|बखत,साहेब|चढाउनु,4,2,0.4883720930232558,0.3,0.1883720930232558,2,0,दरगाह|बखत,,दर्गाह|वषत,
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000356/eSc_line_9626168a.png,श्रीः\,श्रीः\,0.0,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_003/eSc_line_126f33fa.png,भैगयो॥तसर्थमेषसंक्रांतिकादिन.क्रकुत्संदवुद्धकावाक्यलेप्रकाशभयेछर.वाग्द्वारभनिनामभयाका,भैगयो॥तसर्थमेषसंक्रांतिकादिन.क्रकुत्संदवुद्धकावाक्यलेप्रकाशभयेछर.वाग्द्वारभनिनामभयाका,0.0116279069334268,0.0,तसर्थ|भयेछ|भयाका,तसर्थ|भयेछ|भयाका,तसर्थ|हुनु|हुनु,तसर्थ|हुनु|हुनु,3,3,0.16470588235294117,0.16470588235294117,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_0013_0165/eSc_line_12a84f4e.png,त्या.गुठिहारलेअर्घ्यालोनचापनु.स्वदत्तांपरदत्तांम्वायोहरेद्वैवसुंधराम्षष्टिवर्षसहश्राणिविष्टायांजायेतेक्रिमी.ईतिसम्व,त्या.गुठिहारलेअर्घ्यालोनचापनु.स्वदत्तांपरदत्तांम्वायोहरेद्धैवसुंधराम्षष्टिवर्षसहथासिविष्टायांजायेतेत्रिमी.तिसम्व,0.0695652142167091,0.060869563370943,अर्घ्यालो,अर्घ्यालो,अर्घेलो,अर्घेलो,1,1,0.0782608695652174,0.08035714285714286,-0.0020962732919254656,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/19/eSc_line_b45b40fc.png,त्योकुलिकनागले.अघिदेषिवसीरह्याकानागवासह्रदहो.नाहाकमंजुश्रीलेहामिलाईनिकाली,त्योकुलिकनागले.अघिदेषिवसीरह्याकानागवासह्रदहो.नाहाकमजुश्रीलेहामिलाईनिकाली,0.0136986300349235,0.0136986300349235,रह्याका,रह्याका,रहनु,रहनु,1,1,0.0958904109589041,0.09722222222222222,-0.0013318112633181195,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_0013_0427/eSc_line_fa25c0a5.png,ककाषतमानीतीस्मृतिगर्नु.जिय़नमासनुभनि,ककाषतमानीतीस्नटतिगर्नु.जियनमासनुभनि,0.0833333358168602,0.0833333358168602,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/E3420_00000341/eSc_line_63b13a3e.png,वाटनगरावक्ष्याकोपुरानुभैविग्र्याकातारोथपिनयाँवनाई,वाटनगरावक्स्याकोपुरानुभैविग्याकातावोथपिनयाँवनाई,0.125,0.0816326513886451,नगरा|वनाई,नगरा|वक्स्याको|वनाई,नगरा|बनाउनु,नगरा|बक्सनु|बनाउनु,2,3,0.16326530612244897,0.3617021276595745,-0.19843682153712552,0,1,,बक्सनु,,वक्स्याको
,data/oldNepali_fullset/oldNepali_100/images/DNA 3_00000065/eSc_line_76ea705c.png,लाजगाकोजाचवुझ.गर्नलागिरह्याछौ.ञाहाकाजगाकोउठतिपैदावारजोठहर्ला.सोविन्ति.गरिपठाउ,लाजगाकोनाचवुझ्नलागिरह्याछौ.ञाहाकानगाकोउठतिपैदावारजोठहर्ला.सोविन्तिगरिपठाउ,0.0779220759868621,0.0779220759868621,पैदावार|ठहर्ला,पैदावार|ठहर्ला,पैदावार|ठहर्नु,पैदावार|ठहर्नु,2,2,0.16883116883116883,0.1780821917808219,-0.009251022949653076,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/DNA 2_00000036_result/eSc_line_cb9fa30d.png,१८९४सालमितिकार्तिकवदि८रोज७मोकाम्कलकत्ता,१८९४सालमितिकार्तिकवदि८रोज७मोकाम्कलकत्ता,0.0,0.0,कार्तिक,कार्तिक,कार्त्तिक,कार्त्तिक,1,1,0.1794871794871795,0.1794871794871795,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_027/eSc_line_5fc8644a.png,२७,३७,0.5,0.5,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/DNA 2_00000395_result/eSc_line_208c2594.png,रीवभय़ो.व़कीलसहरैमाछन्.दर्वारमकूफ्भय़ाकोदेष्ता.इन्हे,रीवभय़ोव़कीलसहरैमाछन्.दर्वारमकूफ्भय़ाकोदेष्ता.इन्हे,0.036363635212183,0.0192307699471712,दर्वार,दर्वार,दरबार,दरबार,1,1,0.11538461538461539,0.11764705882352941,-0.002262443438914019,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/DNA 3_00000306/eSc_line_a3203934.png,आश्विनवदि३०रोज३मुकाम्दिल्लीचलीचलाव़शु,आश्विनवदि३रोज३मुकाम्दिल्लीचलीचलाव़शु,0.0263157896697521,0.0270270276814699,आश्विन,आश्विन,आश्विन,आश्विन,1,1,0.16216216216216217,0.16666666666666666,-0.004504504504504486,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/DNA 4_00000552/eSc_line_7d3ee801.png,भन्न्यापछिल्लोलालमोहरमाभन्याडाँकारचोरिमासावितभयोभन्याज्यूजहा,भन्न्यापछिल्लोलालमोहरमाभन्याडाँकारचोरिमासावितभयोभन्याज्या,0.050000000745058,0.050000000745058,लालमोहर,लालमोहर,लालमोहर,लालमोहर,1,1,0.11666666666666667,0.12280701754385964,-0.006140350877192974,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_0013_0522/eSc_line_30342992.png,मशुषभोगेगरयोविर्तासंकल्पहुदासंकल्पवाक्येपर्हन्याप्रोहितयदुनाथपंडितअर्ज्यालपानिहालन्याश्रीजनरलः,मशुषभोगेयत्योवितासंकल्पहुदासंकल्पवाक्येपहुन्याप्रोहिंतयहुनाथपंडितअर्ज्याल्पानिहालन्याश्रीजनरल,0.1473684161901474,0.1276595741510391,संकल्प|संकल्प|प्रोहित|पंडित|अर्ज्याल|हालन्या,संकल्प|संकल्प|पंडित|हालन्या|जनरल,सङ्कल्प|सङ्कल्प|पुरोहित|पण्डित|अर्ज्याल|हाल्नु,सङ्कल्प|सङ्कल्प|पण्डित|हाल्नु|जनरल,6,5,0.4148936170212766,0.3010752688172043,0.11381834820407227,2,1,अर्ज्याल|पुरोहित,जनरल,अर्ज्याल|प्रोहित,जनरल
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_031/eSc_line_18c19b7d.png,भैरह्याका.शून्यदेशमा.जानमनगरी.वुढानीलकण्ठसंधिवहीगै.अनेकतीर्थ.शान्तेश्वरी.ज्ञानेश्वरम,भैरह्याका.शून्यदेशमा.जानमनगरी.वुढानीलकण्ठसंधिवहीगै.अनेकतीर्थ.शान्तेश्वरी.ज्ञानेश्वरम,0.0,0.0,रह्याका,रह्याका,रहनु,रहनु,1,1,0.08333333333333333,0.08333333333333333,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000293_result/eSc_line_23ab474e.png,उद्दारकर्नेकोसमर्थहैँ।मेरेबिगडनेमेकुछबाकीनहीँरही,समर्थहैँ।मेरेबिगडनेमेकुछबाकीनहीँरही,0.2708333432674408,0.2708333432674408,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/13/eSc_line_405c1453.png,यस्ताप्रज्ञोपायश्रीस्वयंभूगुह्येश्वरीआफैआफप्रकाशहुनुभयाकाहेरी.उनैकादर्शननिमित्तर.मंजुश्रीकाकी,यस्ताप्रजोपायश्रीस्वयंभूराह्येश्वरीआफैआफप्रकाशहुनुभयाकाहेरी.उनैकादर्शननिमित्तर.मंजुश्रीकाकी,0.0430107526481151,0.0430107526481151,भयाका|दर्शन|निमित्त,भयाका|दर्शन|निमित्त,हुनु|दर्शन|निमित्त,हुनु|दर्शन|निमित्त,3,3,0.1827956989247312,0.18681318681318682,-0.004017487888455629,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/DNA 4_00000201/eSc_line_ad31eb4a.png,कोछैनअध्ययनकाअर्थकनसिद्धान्तकौमुदीश्रीसूर्यसिद्धान्तलीलावती.वीजग,कोछैनअध्ययनकाअर्थकनसिद्धान्तकोमुदीश्रीसूयसिद्धान्तलीलावती.वीजगु,0.0769230797886848,0.0625,अध्ययन|सिद्धान्तकौमुदी|सूर्यसिद्धान्त|लीलावती,अध्ययन|लीलावती,अध्ययन|सिद्धान्तकौमुदी|सूर्यसिद्धान्त|लीलावती,अध्ययन|लीलावती,4,2,0.65625,0.20634920634920634,0.44990079365079366,2,0,सिद्धान्तकौमुदी|सूर्यसिद्धान्त,,सिद्धान्तकौमुदी|सूर्यसिद्धान्त,
,data/oldNepali_fullset/oldNepali_100/images/DNA 4_00000552/eSc_line_775070bc.png,काकुराकोउर्दिदिउभन्यागाइभैसिवाप्राधानचोर्न्यालाइपनिचोरभनींछगा,काकुराकोउर्दिउभन्यागाइभैसिवाप्राधानचोर्न्यालाइपनिचोरभनीछया,0.0655737668275833,0.0655737668275833,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000394_result/eSc_line_74e35e5c.png,याकोमोकाम्सीनकोविस्तार.अंगरेजीहरफका.छापाकोन,य़ाकोमोकाम्सीनकोविस्तार.अंगरेजीहरफका.छापाकोन,0.0227272734045982,0.0232558138668537,विस्तार|अंगरेजी|हरफ,विस्तार|अंगरेजी|हरफ,बिस्तार|अङ्ग्रेजि|हरफ,बिस्तार|अङ्ग्रेजि|हरफ,3,3,0.3953488372093023,0.38636363636363635,0.008985200845665953,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_0010_0668/eSc_line_934b6505.png,धानचाव़लषरीदगरिताहिकादर्वारमावढिय़ाजगामाथनक्या,धातचाव़लषरीदगरिताहिकादर्वारमावढियाजगामाथन्क्या,0.0869565233588218,0.0652173906564712,दर्वार,दर्वार|वढिया,दरबार,दरबार|बढिया,1,2,0.13043478260869565,0.2391304347826087,-0.10869565217391305,0,1,,बढिया,,वढिया
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000410/eSc_line_4ced8a3a.png,१,२,1.0,1.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_032/eSc_line_330da305.png,ध्येगरीवस्या.इसहर.उजरीगयापछि.एक१चोरलेज्ञानेश्वरलिंगभित्र.स्पर्शमणीछभनिवन्चरालेचिर्दाचि,ध्येगरीवस्या.इसहर.उजरीगयापछि.एक१चोरलेज्ञानेश्वरलिंगभित्र.स्यर्शमणीछभनिवन्चरालेचिर्दाचि,0.0229885056614875,0.0116279069334268,गरीव|सहर,गरीव|सहर,गरिब|सहर,गरिब|सहर,2,2,0.08139534883720931,0.08139534883720931,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/DNA 4_00000552/eSc_line_8871182d.png,दिंदातहाम्रारैयेत्हरुकोसार्हैमन्षस्नजालाअलिक्देसमापनिवदनाम,दिवातहाम्रारैयेत्हरूकोसाहैमन्यस्नजालाअलिक्देसमापनिवदनाम,0.1111111119389534,0.1034482792019844,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_004/eSc_line_0d73ae5f.png,या.तसर्थ.उस्दिनदेषि.जौनविष्णुजी.उस्वषत्.रसातलमाजाउंभनिगै.जस्ठाउवाटगुप्तभैग,या.तसर्थ.उस्दिनदेषि.जौनविष्णुजी.उस्वषत्.रसातलमाजाउंभनिगै.जस्ठाउवाटगुप्तभैग,0.0259740259498357,0.0,तसर्थ,तसर्थ,तसर्थ,तसर्थ,1,1,0.06756756756756757,0.06756756756756757,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_010/eSc_line_77caddb7.png,वंशा,वंशा,0.0,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000285/eSc_line_6ae50e79.png,गुज़रे।०।ष़ाविन्दमेरे।दिल्लीमे।बतौरअफुवेके,गुज़रेँ।०।बाविन्दमेरे।दिल्लीमे।बतौरअफुवेके,0.0930232554674148,0.0714285746216774,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000054/eSc_line_726a8023.png,लेषि.अर्काहुलाक्माचह्राईपठाउन्याकाम्गरुला.औ.सुवेदारजसिवंतकँव,लेषि.अर्काहुलाक्माचर्हाईपठाउन्याकाम्गरुला.औ.सुवेदारजसिवंतकँव,0.0483870953321456,0.0333333350718021,चह्राई|पठाउन्या|सुवेदार|जसिवंत,चर्हाई|पठाउन्या|सुवेदार|जसिवंत,चड़ाइ|पठाउनु|सुबेदार|जसिवंत,चढाउनु|पठाउनु|सुबेदार|जसिवंत,4,4,0.45,0.45,0.0,1,1,चड़ाइ,चढाउनु,चह्राई,चर्हाई
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000316/eSc_line_68ec996e.png,जानावुझिहेर्याकोछैन२।४दिनभीत्रनालनिसानषजानावुझि,जानावुझिहेर्याकोछैन२।४दिनभीत्रनालनिसानषजानावुझि,0.0,0.0,हेर्याको|निसान|षजाना,हेर्याको|निसान|षजाना,हेर्नु|निशान|खजाना,हेर्नु|निशान|खजाना,3,3,0.3829787234042553,0.3829787234042553,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_0014_0296/eSc_line_35d21486.png,तापसिंहसाहवहादूर्सम्सेर्जङ्देवानाम्सदासमरविजयिनाम्,तापसिहसाहवहादूर्सम्सेर्जड्देवानाम्सदासमरविजयिनाम्,0.0384615398943424,0.0399999991059303,साहव,साहव,साहेब,साहेब,1,1,0.08,0.08163265306122448,-0.0016326530612244816,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/DNA 2_00000110_result/eSc_line_58e0227e.png,ष्याकोरहेछ.वारुदगोलिपत्थर.विषसर.केहिवंदूक्ञहांभयाअनुसारकाजिरेव़ंतक,ष्याकोरहेछ.वारुदगोलिपत्थर.विषसर.केहिवंदूक्ञहांभयाअनुसारकाजिरेव़ंतक,0.0,0.0,रहेछ|वारुद|पत्थर|अनुसार,रहेछ|वारुद|पत्थर|अनुसार,रहनु|बारुत|पत्थर|अनुसार,रहनु|बारुत|पत्थर|अनुसार,4,4,0.30303030303030304,0.30303030303030304,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000212/eSc_line_d32f7339.png,सेवासतम्पुर्वकपत्रमिदम्.ताहाँकाकृपाले.ञाँहानीकाआनन्दछौँ.ताहाँचरणक्षेमकुसलमंगलहुनुभयाहाम्रोउद्धारहोला.आगेञाहाँकोसमाचारभलोछ.उ,सेवा.तसपुर्वकषभमिद्माहाँकाकपाले.ञाँहाञीकाआनन्दछौं.नाहाक्षाराक्षेम्कुतलमंगलहुलुभय़ाहारोउद्रारहोल्आगेजाहाँकोसमाचारभनि,0.2903225719928741,0.276422768831253,आनन्द|चरण|क्षेमकुसल|मंगल|उद्धार|समाचार,पुर्वक|आनन्द|मंगल|समाचार,आनन्द|चरण|क्षेमकुशल|मङ्गल|उद्धार|समाचार,पूर्वक|आनन्द|मङ्गल|समाचार,6,4,0.2682926829268293,0.1826086956521739,0.08568398727465537,3,1,उद्धार|क्षेमकुशल|चरण,पूर्वक,उद्धार|क्षेमकुसल|चरण,पुर्वक
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000523/eSc_line_a3f13c31.png,सेव़कलोकरमणोपाध्यायकोवेदो,सेवक्लोकरमणेपाध्यायकोवेदा,0.2000000029802322,0.1599999964237213,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/DNA 2_00000161_result/eSc_line_51b3281b.png,श्रीपुतलीरानीभाउज्यू,श्रीपुतलीरानीभाउज्यू,0.0,0.0,पुतली,पुतली,पुतलि,पुतलि,1,1,0.25,0.25,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_0013_0160/eSc_line_2bdab2ac.png,११७,११७,0.0,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_002/eSc_line_bf6e00a2.png,क्लका.पूर्णिमाकादिन.दर्शनगरी.श्रीगुह्येश्वरीप्रकाशगरी.श्रीगुह्येश्वरीकापनि.विश्वरूपदर्शन.शुक्लादिमा,क्तका.पूर्णिमाकादिन.दर्शनगरी.श्रीगुह्येश्वरीप्रकाशगरी.श्रीगुह्येश्वरीकापनि.विश्वरूपदर्शनशुक्लादिमा,0.0202020201832056,0.0202020201832056,दर्शन|दर्शन,दर्शन|दर्शन,दर्शन|दर्शन,दर्शन|दर्शन,2,2,0.10101010101010101,0.10204081632653061,-0.0010307153164296062,0,0,,,,
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_038/eSc_line_3d4594fd.png,रोपनीआदिसवथोकदीषुसीगराई.समुझाई.वुझाई.आफ्नीपुत्रीचारुमतीसंगराषी.दुवैजनासितविदाली.अ,रोपनीआदिसवथोकदीषुसीगराई.समुझाई.वुझाई.आफ्नीपुत्रीचारुमतीसंगराषी.दुव़ैजनासितविदाली.अ,0.0123456791043281,0.0123456791043281,गराई|वुझाई,गराई|वुझाई,गराउनु|बुझाउनु,गराउनु|बुझाउनु,2,2,0.1111111111111111,0.10975609756097561,0.0013550135501354948,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000116/eSc_line_c83a6940.png,८७१सालमितिश्राव़णसुदि६रोज६मोकामअर्किशुभम्,८७१सालमितिश्राव़णसुदि६रोज६मोकामअर्किशुभम्,0.0,0.0,मोकाम|शुभम्,मोकाम|शुभम्,मुकाम|शुभम्,मुकाम|शुभम्,2,2,0.24390243902439024,0.24390243902439024,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/16/eSc_line_d1a77a26.png,लालीजापगर्नलाग्योर.फेरीअसमर्थमानि.जापमालाछाडीगयो.ताहापछि.वाटामाएकपुरूषले.आफ्नाअंगुछामा,लानलीजापगर्नलाग्योर.फेरीअसमर्थसानि.जापमालाछाडीगयो.ताहापछिचाटामाएकपुरूषले.आफ्नाअंगुछामा,0.0459770113229751,0.0465116277337074,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_0014_0242/eSc_line_88f5ddf0.png,रिराजचक्रचूडामणिनरनारायणेत्यादिविविधविरू,रिराजचक्रचूडामणिनरनारायणेत्यादिविविधविरु,0.025000000372529,0.025000000372529,,,,,0,0,0.0,0.0,0.0,0,0,,,,
,data/oldNepali_fullset/oldNepali/images/DNA_0012_0007/eSc_line_46ae53a2.png,सिदासकोचेला.रामदास्लाइदीनु.आफुलेनपाउन्यामहन्त्याञी.मपाउन्या,सिदासकोचेला.रामदास्लाइदीनु.आफुलेनपाउन्यामहन्त्याञी.मपाउन्या,0.0,0.0,पाउन्या|पाउन्या,पाउन्या|पाउन्या,पाउनु|पाउनु,पाउनु|पाउनु,2,2,0.23728813559322035,0.23728813559322035,0.0,0,0,,,,
