page,image_path,ground_truth,prediction,cer,cer_norm,gt_words,pred_words,gt_lemmas,pred_lemmas,gt_word_count,pred_word_count,gt_coverage,pred_coverage,coverage_delta,lost_word_count,gained_word_count,lost_lemmas,gained_lemmas,lost_words,gained_words,gt_spans,pred_spans,dict_matches_gt,dict_matches_pred,dict_coverage_gt,dict_coverage_pred,gt_unmatched_text,pred_unmatched_text
,data/oldNepali_fullset/oldNepali_100/images/DNA 2_00000395_result/eSc_line_208c2594.png,रीवभय़ो.व़कीलसहरैमाछन्.दर्वारमकूफ्भय़ाकोदेष्ता.इन्हे,रीवभय़ोव़कीलसहरैमाछन्.दर्वारमकूफ्भय़ाकोदेष्ता.इन्हे,0.036363635212183,0.0192307699471712,दर्वार,दर्वार,दरबार,दरबार,1,1,0.1153846153846153,0.1176470588235294,-0.002262443438914,0,0,,,,,23-29,22-28,,,0.0,0.0,रीवभय़ो.व़कीलसहरैमाछन्.--मकूफ्भय़ाकोदेष्ता.इन्हे,रीवभय़ोव़कीलसहरैमाछन्.--मकूफ्भय़ाकोदेष्ता.इन्हे
,data/oldNepali_fullset/oldNepali_100/images/DNA 3_00000306/eSc_line_a3203934.png,आश्विनवदि३०रोज३मुकाम्दिल्लीचलीचलाव़शु,आश्विनवदि३रोज३मुकाम्दिल्लीचलीचलाव़शु,0.0263157896697521,0.0270270276814699,आश्विन,आश्विन,आश्विन,आश्विन,1,1,0.1621621621621621,0.1666666666666666,-0.0045045045045044,0,0,,,,,0-6,0-6,,,0.0,0.0,--वदि३०रोज३मुकाम्दिल्लीचलीचलाव़शु,--वदि३रोज३मुकाम्दिल्लीचलीचलाव़शु
,data/oldNepali_fullset/oldNepali_100/images/DNA 4_00000552/eSc_line_7d3ee801.png,भन्न्यापछिल्लोलालमोहरमाभन्याडाँकारचोरिमासावितभयोभन्याज्यूजहा,भन्न्यापछिल्लोलालमोहरमाभन्याडाँकारचोरिमासावितभयोभन्याज्या,0.050000000745058,0.050000000745058,लालमोहर,लालमोहर,लालमोहर,लालमोहर,1,1,0.1166666666666666,0.1228070175438596,-0.0061403508771929,0,0,,,,,14-21,14-21,पछिल्लो,पछिल्लो,0.1166666666666666,0.1228070175438596,भन्न्या----माभन्याडाँकारचोरिमासावितभयोभन्याज्यूजहा,भन्न्या----माभन्याडाँकारचोरिमासावितभयोभन्याज्या
,data/oldNepali_fullset/oldNepali/images/DNA_0013_0522/eSc_line_30342992.png,मशुषभोगेगरयोविर्तासंकल्पहुदासंकल्पवाक्येपर्हन्याप्रोहितयदुनाथपंडितअर्ज्यालपानिहालन्याश्रीजनरलः,मशुषभोगेयत्योवितासंकल्पहुदासंकल्पवाक्येपहुन्याप्रोहिंतयहुनाथपंडितअर्ज्याल्पानिहालन्याश्रीजनरल,0.1473684161901474,0.1276595741510391,संकल्प|संकल्प|प्रोहित|पंडित|अर्ज्याल|हालन्या,संकल्प|संकल्प|पंडित|हालन्या|जनरल,सङ्कल्प|सङ्कल्प|पुरोहित|पण्डित|अर्ज्याल|हाल्नु,सङ्कल्प|सङ्कल्प|पण्डित|हाल्नु|जनरल,6,5,0.4148936170212766,0.3010752688172043,0.1138183482040722,2,1,अर्ज्याल|पुरोहित,जनरल,अर्ज्याल|प्रोहित,जनरल,18-24|28-34|48-55|61-66|66-74|78-85,17-23|27-33|60-65|78-85|89-93,गेगर,,0.0425531914893617,0.0,मशुषभो--योविर्ता----हुदा----वाक्येपर्हन्या--यदुनाथ----पानि--श्रीजनरलः,मशुषभोगेयत्योविता----हुदा----वाक्येपहुन्याप्रोहिंतयहुनाथ--अर्ज्याल्पानि--श्री--
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_031/eSc_line_18c19b7d.png,भैरह्याका.शून्यदेशमा.जानमनगरी.वुढानीलकण्ठसंधिवहीगै.अनेकतीर्थ.शान्तेश्वरी.ज्ञानेश्वरम,भैरह्याका.शून्यदेशमा.जानमनगरी.वुढानीलकण्ठसंधिवहीगै.अनेकतीर्थ.शान्तेश्वरी.ज्ञानेश्वरम,0.0,0.0,रह्याका,रह्याका,रहनु,रहनु,1,1,0.0833333333333333,0.0833333333333333,0.0,0,0,,,,,2-9,2-9,नमन|नीलकण्ठ|अनेक,नमन|नीलकण्ठ|अनेक,0.1666666666666666,0.1666666666666666,भै--.शून्यदेशमा.जा--गरी.वुढा--संधिवहीगै.--तीर्थ.शान्तेश्वरी.ज्ञानेश्वरम,भै--.शून्यदेशमा.जा--गरी.वुढा--संधिवहीगै.--तीर्थ.शान्तेश्वरी.ज्ञानेश्वरम
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000293_result/eSc_line_23ab474e.png,उद्दारकर्नेकोसमर्थहैँ।मेरेबिगडनेमेकुछबाकीनहीँरही,समर्थहैँ।मेरेबिगडनेमेकुछबाकीनहीँरही,0.2708333432674408,0.2708333432674408,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,कोसम,समर्थ,0.0833333333333333,0.1428571428571428,उद्दारकर्ने--र्थहैँ।मेरेबिगडनेमेकुछबाकीनहीँरही,--हैँ।मेरेबिगडनेमेकुछबाकीनहीँरही
,data/oldNepali_fullset/oldNepali/images/13/eSc_line_405c1453.png,यस्ताप्रज्ञोपायश्रीस्वयंभूगुह्येश्वरीआफैआफप्रकाशहुनुभयाकाहेरी.उनैकादर्शननिमित्तर.मंजुश्रीकाकी,यस्ताप्रजोपायश्रीस्वयंभूराह्येश्वरीआफैआफप्रकाशहुनुभयाकाहेरी.उनैकादर्शननिमित्तर.मंजुश्रीकाकी,0.0430107526481151,0.0430107526481151,भयाका|दर्शन|निमित्त,भयाका|दर्शन|निमित्त,हुनु|दर्शन|निमित्त,हुनु|दर्शन|निमित्त,3,3,0.1827956989247312,0.1868131868131868,-0.0040174878884556,0,0,,,,,52-57|67-72|72-79,50-55|65-70|70-77,गुह्येश्वरी|प्रकाश,प्रकाश,0.1827956989247312,0.0659340659340659,यस्ताप्रज्ञोपायश्रीस्वयंभू--आफैआफ--हुनु--हेरी.उनैका----र.मंजुश्रीकाकी,यस्ताप्रजोपायश्रीस्वयंभूराह्येश्वरीआफैआफ--हुनु--हेरी.उनैका----र.मंजुश्रीकाकी
,data/oldNepali_fullset/oldNepali_100/images/DNA 4_00000201/eSc_line_ad31eb4a.png,कोछैनअध्ययनकाअर्थकनसिद्धान्तकौमुदीश्रीसूर्यसिद्धान्तलीलावती.वीजग,कोछैनअध्ययनकाअर्थकनसिद्धान्तकोमुदीश्रीसूयसिद्धान्तलीलावती.वीजगु,0.0769230797886848,0.0625,अध्ययन|सिद्धान्तकौमुदी|सूर्यसिद्धान्त|लीलावती,अध्ययन|लीलावती,अध्ययन|सिद्धान्तकौमुदी|सूर्यसिद्धान्त|लीलावती,अध्ययन|लीलावती,4,2,0.65625,0.2063492063492063,0.4499007936507936,2,0,सिद्धान्तकौमुदी|सूर्यसिद्धान्त,,सिद्धान्तकौमुदी|सूर्यसिद्धान्त,,5-11|19-34|38-52|52-59,5-11|50-57,अर्थक,अर्थक|सिद्धान्त|सिद्धान्त,0.078125,0.365079365079365,कोछैन--का--न--श्री----.वीजग,कोछैन--का--न----कोमुदीश्रीसूय------.वीजगु
,data/oldNepali_fullset/oldNepali_100/images/DNA 4_00000552/eSc_line_775070bc.png,काकुराकोउर्दिदिउभन्यागाइभैसिवाप्राधानचोर्न्यालाइपनिचोरभनींछगा,काकुराकोउर्दिउभन्यागाइभैसिवाप्राधानचोर्न्यालाइपनिचोरभनीछया,0.0655737668275833,0.0655737668275833,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,निचोर,निचोर,0.081967213114754,0.0862068965517241,काकुराकोउर्दिदिउभन्यागाइभैसिवाप्राधानचोर्न्यालाइप--भनींछगा,काकुराकोउर्दिउभन्यागाइभैसिवाप्राधानचोर्न्यालाइप--भनीछया
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000394_result/eSc_line_74e35e5c.png,याकोमोकाम्सीनकोविस्तार.अंगरेजीहरफका.छापाकोन,य़ाकोमोकाम्सीनकोविस्तार.अंगरेजीहरफका.छापाकोन,0.0227272734045982,0.0232558138668537,विस्तार|अंगरेजी|हरफ,विस्तार|अंगरेजी|हरफ,बिस्तार|अङ्ग्रेजि|हरफ,बिस्तार|अङ्ग्रेजि|हरफ,3,3,0.3953488372093023,0.3863636363636363,0.0089852008456659,0,0,,,,,15-22|23-30|30-33,16-23|24-31|31-34,,,0.0,0.0,याकोमोकाम्सीनको--.----का.छापाकोन,य़ाकोमोकाम्सीनको--.----का.छापाकोन
,data/oldNepali_fullset/oldNepali/images/DNA_0010_0668/eSc_line_934b6505.png,धानचाव़लषरीदगरिताहिकादर्वारमावढिय़ाजगामाथनक्या,धातचाव़लषरीदगरिताहिकादर्वारमावढियाजगामाथन्क्या,0.0869565233588218,0.0652173906564712,दर्वार,दर्वार|वढिया,दरबार,दरबार|बढिया,1,2,0.1304347826086956,0.2391304347826087,-0.108695652173913,0,1,,बढिया,,वढिया,21-27,21-27|29-34,,,0.0,0.0,धानचाव़लषरीदगरिताहिका--मावढिय़ाजगामाथनक्या,धातचाव़लषरीदगरिताहिका--मा--जगामाथन्क्या
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000410/eSc_line_4ced8a3a.png,१,२,1.0,1.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,,,0.0,0.0,१,२
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_032/eSc_line_330da305.png,ध्येगरीवस्या.इसहर.उजरीगयापछि.एक१चोरलेज्ञानेश्वरलिंगभित्र.स्पर्शमणीछभनिवन्चरालेचिर्दाचि,ध्येगरीवस्या.इसहर.उजरीगयापछि.एक१चोरलेज्ञानेश्वरलिंगभित्र.स्यर्शमणीछभनिवन् चरालेचिर्दाचि,0.0229885056614875,0.0232558138668537,गरीव|सहर,गरीव|सहर,गरिब|सहर,गरिब|सहर,2,2,0.0813953488372093,0.0804597701149425,0.0009355787222667,0,0,,,,,4-8|14-17,4-8|14-17,,,0.0,0.0,ध्ये--स्या.इ--.उजरीगयापछि.एक१चोरलेज्ञानेश्वरलिंगभित्र.स्पर्शमणीछभनिवन्चरालेचिर्दाचि,ध्ये--स्या.इ--.उजरीगयापछि.एक१चोरलेज्ञानेश्वरलिंगभित्र.स्यर्शमणीछभनिवन् चरालेचिर्दाचि
,data/oldNepali_fullset/oldNepali_100/images/DNA 4_00000552/eSc_line_8871182d.png,दिंदातहाम्रारैयेत्हरुकोसार्हैमन्षस्नजालाअलिक्देसमापनिवदनाम,दिवातहाम्रारैयेत्हरूकोसाहैमन्यस्नजालाअलिक्देसमापनिवदनाम,0.1111111119389534,0.1034482792019844,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,,,0.0,0.0,दिंदातहाम्रारैयेत्हरुकोसार्हैमन्षस्नजालाअलिक्देसमापनिवदनाम,दिवातहाम्रारैयेत्हरूकोसाहैमन्यस्नजालाअलिक्देसमापनिवदनाम
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_004/eSc_line_0d73ae5f.png,या.तसर्थ.उस् दिनदेषि.जौनविष्णुजी.उस् वषत्.रसातलमाजाउंभनिगै.जस् ठाउवाटगुप्तभैग,या.तसर्थ.उस्दिनदेषि.जौनविष्णुजी.उस् वषत्.रसातलमाजाउंभनिगै.जस्ठाउवाटगुप्तभैग,0.0259740259498357,0.0259740259498357,तसर्थ|वषत्,तसर्थ|वषत्,तसर्थ|बखत,तसर्थ|बखत,2,2,0.1168831168831168,0.12,-0.0031168831168831,0,0,,,,,3-8|37-41,3-8|36-40,रसातल,रसातल,0.0649350649350649,0.0666666666666666,या.--.उस् दिनदेषि.जौनविष्णुजी.उस् --.--माजाउंभनिगै.जस् ठाउवाटगुप्तभैग,या.--.उस्दिनदेषि.जौनविष्णुजी.उस् --.--माजाउंभनिगै.जस्ठाउवाटगुप्तभैग
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_010/eSc_line_77caddb7.png,वंशा,वंशा,0.0,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,,,0.0,0.0,वंशा,वंशा
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000285/eSc_line_6ae50e79.png,गुज़रे।०।ष़ाविन्दमेरे।दिल्लीमे।बतौरअफुवेके,गुज़रेँ।०।बाविन्दमेरे।दिल्लीमे।बतौरअफुवेके,0.0930232554674148,0.0714285746216774,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,,,0.0,0.0,गुज़रे।०।ष़ाविन्दमेरे।दिल्लीमे।बतौरअफुवेके,गुज़रेँ।०।बाविन्दमेरे।दिल्लीमे।बतौरअफुवेके
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000054/eSc_line_726a8023.png,लेषि.अर्काहुलाक्माचह्राईपठाउन्याकाम्गरुला.औ.सुवेदारजसिवंतकँव,लेषि.अर्काहुलाक्माचर्हाईपठाउन्याकाम्गरुला.औ.सुवेदारजसिवंतकँव,0.0483870953321456,0.0333333350718021,चह्राई|पठाउन्या|सुवेदार|जसिवंत,चर्हाई|पठाउन्या|सुवेदार|जसिवंत,चड़ाइ|पठाउनु|सुबेदार|जसिवंत,चढाउनु|पठाउनु|सुबेदार|जसिवंत,4,4,0.45,0.45,0.0,1,1,चड़ाइ,चढाउनु,चह्राई,चर्हाई,18-24|24-32|44-51|51-57,18-24|24-32|44-51|51-57,,,0.0,0.0,लेषि.अर्काहुलाक्मा----काम्गरुला.औ.----कँव,लेषि.अर्काहुलाक्मा----काम्गरुला.औ.----कँव
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000316/eSc_line_68ec996e.png,जानावुझिहेर्याकोछैन२।४दिनभीत्रनालनिसानषजानावुझि,जानावुझिहेर्याकोछैन२।४दिनभीत्रनालनिसानषजानावुझि,0.0,0.0,हेर्याको|निसान|षजाना,हेर्याको|निसान|षजाना,हेर्नु|निशान|खजाना,हेर्नु|निशान|खजाना,3,3,0.3829787234042553,0.3829787234042553,0.0,0,0,,,,,8-16|33-38|38-43,8-16|33-38|38-43,,,0.0,0.0,जानावुझि--छैन२।४दिनभीत्रनाल----वुझि,जानावुझि--छैन२।४दिनभीत्रनाल----वुझि
,data/oldNepali_fullset/oldNepali/images/DNA_0014_0296/eSc_line_35d21486.png,तापसिंहसाहवहादूर्सम्सेर्जङ्देवानाम्सदासमरविजयिनाम्,तापसिहसाहवहादूर्सम्सेर्जड्देवानाम्सदासमरविजयिनाम्,0.0384615398943424,0.0399999991059303,साहव,साहव,साहेब,साहेब,1,1,0.08,0.0816326530612244,-0.0016326530612244,0,0,,,,,7-11,6-10,समर,समर,0.06,0.0612244897959183,तापसिंह--हादूर्सम्सेर्जङ्देवानाम्सदा--विजयिनाम्,तापसिह--हादूर्सम्सेर्जड्देवानाम्सदा--विजयिनाम्
,data/oldNepali_fullset/oldNepali_100/images/DNA 2_00000110_result/eSc_line_58e0227e.png,ष्याकोरहेछ.वारुदगोलिपत्थर.विषसर.केहिवंदूक्ञहांभयाअनुसारकाजिरेव़ंतक,ष्याकोरहेछ.वारुदगोलिपत्थर.विषसर.केहिवंदूक्ञहांभयाअनुसारकाजिरेव़ंतक,0.0,0.0,रहेछ|वारुद|पत्थर|अनुसार,रहेछ|वारुद|पत्थर|अनुसार,रहनु|बारुत|पत्थर|अनुसार,रहनु|बारुत|पत्थर|अनुसार,4,4,0.303030303030303,0.303030303030303,0.0,0,0,,,,,6-10|11-16|20-25|49-55,6-10|11-16|20-25|49-55,,,0.0,0.0,ष्याको--.--गोलि--.विषसर.केहिवंदूक्ञहांभया--काजिरेव़ंतक,ष्याको--.--गोलि--.विषसर.केहिवंदूक्ञहांभया--काजिरेव़ंतक
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000212/eSc_line_d32f7339.png,सेवासतम्पुर्वकपत्रमिदम्.ताहाँकाकृपाले.ञाँहानीकाआनन्दछौँ.ताहाँचरणक्षेमकुसलमंगलहुनुभयाहाम्रोउद्धारहोला.आगेञाहाँकोसमाचारभलोछ.उ,सेवा.तसपुर्वकषभमिद्माहाँकाकपाले.ञाँहाञीकाआनन्दछौं.नाहाक्षाराक्षेम्कुतलमंगलहुलुभय़ाहारोउद्रारहोल्आगेजाहाँकोसमाचारभनि,0.2903225719928741,0.276422768831253,आनन्द|चरण|क्षेमकुसल|मंगल|उद्धार|समाचार,पुर्वक|आनन्द|मंगल|समाचार,आनन्द|चरण|क्षेमकुशल|मङ्गल|उद्धार|समाचार,पूर्वक|आनन्द|मङ्गल|समाचार,6,4,0.2682926829268293,0.1826086956521739,0.0856839872746553,3,1,उद्धार|क्षेमकुशल|चरण,पूर्वक,उद्धार|क्षेमकुसल|चरण,पुर्वक,47-52|61-64|64-73|73-77|90-96|111-117,7-13|41-46|70-74|106-112,पत्रमिदम्,,0.073170731707317,0.0,सेवासतम्पुर्वक--.ताहाँकाकृपाले.ञाँहानीका--छौँ.ताहाँ------हुनुभयाहाम्रो--होला.आगेञाहाँको--भलोछ.उ,सेवा.तस--षभमिद्माहाँकाकपाले.ञाँहाञीका--छौं.नाहाक्षाराक्षेम्कुतल--हुलुभय़ाहारोउद्रारहोल्आगेजाहाँको--भनि
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000523/eSc_line_a3f13c31.png,सेव़कलोकरमणोपाध्यायकोवेदो,सेवक्लोकरमणेपाध्यायकोवेदा,0.2000000029802322,0.1599999964237213,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,करम,करम,0.12,0.12,सेव़कलो--णोपाध्यायकोवेदो,सेवक्लो--णेपाध्यायकोवेदा
,data/oldNepali_fullset/oldNepali_100/images/DNA 2_00000161_result/eSc_line_51b3281b.png,श्रीपुतलीरानीभाउज्यू,श्रीपुतलीरानीभाउज्यू,0.0,0.0,पुतली,पुतली,पुतलि,पुतलि,1,1,0.25,0.25,0.0,0,0,,,,,4-9,4-9,भाउज्यू,भाउज्यू,0.35,0.35,श्री--रानी--,श्री--रानी--
,data/oldNepali_fullset/oldNepali/images/DNA_0013_0160/eSc_line_2bdab2ac.png,११७,११७,0.0,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,,,0.0,0.0,११७,११७
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_002/eSc_line_bf6e00a2.png,क्लका.पूर्णिमाकादिन.दर्शनगरी.श्रीगुह्येश्वरीप्रकाशगरी.श्रीगुह्येश्वरीकापनि.विश्वरूपदर्शन.शुक्लादिमा,क्तका.पूर्णिमाकादिन.दर्शनगरी.श्रीगुह्येश्वरीप्रकाशगरी.श्रीगुह्येश्वरीकापनि.विश्वरूपदर्शनशुक्लादिमा,0.0202020201832056,0.0202020201832056,दर्शन|दर्शन,दर्शन|दर्शन,दर्शन|दर्शन,दर्शन|दर्शन,2,2,0.101010101010101,0.1020408163265306,-0.0010307153164296,0,0,,,,,20-25|83-88,20-25|83-88,पूर्णिमा|गुह्येश्वरी|प्रकाश|गुह्येश्वरी|विश्वरूप,पूर्णिमा|गुह्येश्वरी|प्रकाश|गुह्येश्वरी|विश्वरूप,0.4444444444444444,0.4489795918367347,क्लका.--कादिन.----गरी.श्री------गरी.श्री----कापनि.------.शुक्लादिमा,क्तका.--कादिन.----गरी.श्री------गरी.श्री----कापनि.------शुक्लादिमा
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_038/eSc_line_3d4594fd.png,रोपनीआदिसवथोकदीषुसीगराई.समुझाई.वुझाई.आफ्नीपुत्रीचारुमतीसंगराषी.दुवैजनासितविदाली.अ,रोपनीआदिसवथोकदीषुसीगराई.समुझाई.वुझाई.आफ्नीपुत्रीचारुमतीसंगराषी.दुव़ैजनासितविदाली.अ,0.0123456791043281,0.0123456791043281,गराई|वुझाई,गराई|वुझाई,गराउनु|बुझाउनु,गराउनु|बुझाउनु,2,2,0.1111111111111111,0.1097560975609756,0.0013550135501354,0,0,,,,,19-23|31-36,19-23|31-36,रोपनी|चारुमती,रोपनी|चारुमती,0.1481481481481481,0.1463414634146341,--आदिसवथोकदीषुसी--.समुझाई.--.आफ्नीपुत्री--संगराषी.दुवैजनासितविदाली.अ,--आदिसवथोकदीषुसी--.समुझाई.--.आफ्नीपुत्री--संगराषी.दुव़ैजनासितविदाली.अ
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000116/eSc_line_c83a6940.png,८७१सालमितिश्राव़णसुदि६रोज६मोकामअर्किशुभम्,८७१सालमितिश्राव़णसुदि६रोज६मोकामअर्किशुभम्,0.0,0.0,मोकाम|शुभम्,मोकाम|शुभम्,मुकाम|शुभम्,मुकाम|शुभम्,2,2,0.2439024390243902,0.2439024390243902,0.0,0,0,,,,,26-31|36-41,26-31|36-41,,,0.0,0.0,८७१सालमितिश्राव़णसुदि६रोज६--अर्कि--,८७१सालमितिश्राव़णसुदि६रोज६--अर्कि--
,data/oldNepali_fullset/oldNepali/images/16/eSc_line_d1a77a26.png,ला लीजापगर्नलाग्योर.फेरीअसमर्थमानि.जापमालाछाडीगयो.ताहापछि.वाटामाएकपुरूषले.आफ्नाअंगुछामा,लानलीजापगर्नलाग्योर.फेरीअसमर्थसानि.जापमालाछाडीगयो.ताहापछिचाटामाएकपुरूषले.आफ्नाअंगुछामा,0.0459770113229751,0.0459770113229751,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,असमर्थ,असमर्थ,0.0689655172413793,0.0697674418604651,ला लीजापगर्नलाग्योर.फेरी--मानि.जापमालाछाडीगयो.ताहापछि.वाटामाएकपुरूषले.आफ्नाअंगुछामा,लानलीजापगर्नलाग्योर.फेरी--सानि.जापमालाछाडीगयो.ताहापछिचाटामाएकपुरूषले.आफ्नाअंगुछामा
,data/oldNepali_fullset/oldNepali/images/DNA_0014_0242/eSc_line_88f5ddf0.png,रिराजचक्रचूडामणिनरनारायणेत्यादिविविधविरू,रिराजचक्रचूडामणिनरनारायणेत्यादिविविधविरु,0.025000000372529,0.025000000372529,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,चूडामणि|विविध,चूडामणि|विविध,0.3,0.3,रिराजचक्र--नरनारायणेत्यादि--विरू,रिराजचक्र--नरनारायणेत्यादि--विरु
,data/oldNepali_fullset/oldNepali/images/DNA_0012_0007/eSc_line_46ae53a2.png,सिदासकोचेला.रामदास्लाइदीनु.आफुलेनपाउन्यामहन्त्याञी.मपाउन्या,सिदासकोचेला.रामदास्लाइदीनु.आफुलेनपाउन्यामहन्त्याञी.मपाउन्या,0.0,0.0,पाउन्या|पाउन्या,पाउन्या|पाउन्या,पाउनु|पाउनु,पाउनु|पाउनु,2,2,0.2372881355932203,0.2372881355932203,0.0,0,0,,,,,33-40|52-59,33-40|52-59,,,0.0,0.0,सिदासकोचेला.रामदास्लाइदीनु.आफुलेन----महन्त्याञी.म----,सिदासकोचेला.रामदास्लाइदीनु.आफुलेन----महन्त्याञी.म----
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_036/eSc_line_ba9ed1c8.png,इन्कापालामाकलियुगकोपादलेपृथ्वीकनछोयोभनि.ज्योतीषजान्याहरूलेसुनाया.इन्दिनदेषिसंपूर्णप्राणी६,इन्कापालामाकलियुगकोपादलेपृथीकनछोयोभनि.त्योतीषजान्याहरूलेसुनाया.इन्दिनदेषिसपूर्णप्राणि,0.0666666701436042,0.0674157291650772,संपूर्ण,,सम्पुर्न,,1,0,0.0786516853932584,0.0,0.0786516853932584,1,0,सम्पुर्न,,संपूर्ण,,75-82,,कलियुग,कलियुग,0.0674157303370786,0.0705882352941176,इन्कापालामा--कोपादलेपृथ्वीकनछोयोभनि.ज्योतीषजान्याहरूलेसुनाया.इन्दिनदेषि--प्राणी६,इन्कापालामा--कोपादलेपृथीकनछोयोभनि.त्योतीषजान्याहरूलेसुनाया.इन्दिनदेषिसपूर्णप्राणि
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000116/eSc_line_ba11c3ad.png,ऊप्रान्त.ग्रहणमा २ नुहाव़नजाँदा.कहलुर्याराजाले.मछेउभन्याकोस्माचार.रणजीतसिं,ऊप्रान्त.ग्रहणमा २ नुहाव़नजाँदा.कहलुर्याराजाले.मछेउभन्याकोस्माचार.रणजीतसिं,0.0,0.0,ऊप्रान्त|ग्रहण|भन्याको|रणजीत,ऊप्रान्त|ग्रहण|भन्याको|रणजीत,उप्रान्त|ग्रहण|भन्नु|रणजीत,उप्रान्त|ग्रहण|भन्नु|रणजीत,4,4,0.3378378378378378,0.3378378378378378,0.0,0,0,,,,,0-8|9-14|51-58|66-71,0-8|9-14|51-58|66-71,,,0.0,0.0,--.--मा २ नुहाव़नजाँदा.कहलुर्याराजाले.मछेउ--स्माचार.--सिं,--.--मा २ नुहाव़नजाँदा.कहलुर्याराजाले.मछेउ--स्माचार.--सिं
,data/oldNepali_fullset/oldNepali_100/images/DNA 4_00000490/eSc_line_81069c89.png,रोजकादिनकालिज्यामीरदाना२४कोपेरुंगा१डाक्वाटचढाइपठायाको,रोजकादिनकालिज्यावीरदाना२८कोपेरुंगा१डाक्वाटचढाइपठायाको,0.0370370373129844,0.0377358496189117,पठायाको,पठायाको,पठाउनु,पठाउनु,1,1,0.1320754716981132,0.1320754716981132,0.0,0,0,,,,,46-53,46-53,चढाइ,चढाइ,0.0754716981132075,0.0754716981132075,रोजकादिनकालिज्यामीरदाना२४कोपेरुंगा१डाक्वाट----,रोजकादिनकालिज्यावीरदाना२८कोपेरुंगा१डाक्वाट----
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_034/eSc_line_fc1db79e.png,भोगवर्ष१०००यस्पछि.शून्यवर्ष१०००फेरीविशालनगरकावर्षहज्जार२फेरीपिंगलोपाख्यानवर्षपचा,भोगवर्ष१००यस्पछि.शून्यवर्ष१०००फेरीविशालनगरकावर्षहजार२फेरीपिगलोपारष्यानवर्षपचा,0.0740740746259689,0.0750000029802322,नगर|हज्जार,नगर|हजार,नगर|हजार,नगर|हजार,2,2,0.1125,0.0909090909090909,0.021590909090909,1,1,,,हज्जार,हजार,40-43|49-55,39-42|48-52,विशाल,विशाल,0.0625,0.0649350649350649,भोगवर्ष१०००यस्पछि.शून्यवर्ष१०००फेरी----कावर्ष--२फेरीपिंगलोपाख्यानवर्षपचा,भोगवर्ष१००यस्पछि.शून्यवर्ष१०००फेरी----कावर्ष--२फेरीपिगलोपारष्यानवर्षपचा
,data/oldNepali_fullset/oldNepali_100/images/DNA 2_00000161_result/eSc_line_47d068e4.png,द्धायोकामगर्याको१५।१६वर्षभयोभंन्या.विंतिगर्या.अ,द्धायोकामगर्याको१५।१६वर्षभयोभंन्या.विंतिगर्या.अ,0.0,0.0,गर्याको,गर्याको,गर्नु,गर्नु,1,1,0.1489361702127659,0.1489361702127659,0.0,0,0,,,,,9-16,9-16,,,0.0,0.0,द्धायोकाम--१५।१६वर्षभयोभंन्या.विंतिगर्या.अ,द्धायोकाम--१५।१६वर्षभयोभंन्या.विंतिगर्या.अ
,data/oldNepali_fullset/oldNepali/images/DNA_0014_0296/eSc_line_cf4d681b.png,सावलेअमालिदारलेतिराइदिनु.वितलपकाकुरियामाहापनिति,सावलेअमालिदारलेतिराइदिनु.वितलपकाकुरियामाहापनिति,0.0,0.0,अमालिदार|तिराइ|वितलप|कुरिया,अमालिदार|तिराइ|वितलप|कुरिया,अमालिदार|तिराउनु|बितलब|कुरिया,अमालिदार|तिराउनु|बितलब|कुरिया,4,4,0.5106382978723404,0.5106382978723404,0.0,0,0,,,,,5-13|15-20|25-30|32-38,5-13|15-20|25-30|32-38,,,0.0,0.0,सावले--ले--दिनु.--का--माहापनिति,सावले--ले--दिनु.--का--माहापनिति
