page,image_path,ground_truth,prediction,cer,gt_words,pred_words,gt_lemmas,pred_lemmas,gt_word_count,pred_word_count,gt_coverage,pred_coverage,coverage_delta,lost_word_count,gained_word_count,lost_lemmas,gained_lemmas,lost_words,gained_words,dict_matches_gt,dict_matches_pred,dict_coverage_gt,dict_coverage_pred
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_009/eSc_line_a4446f59.png,आफ्नु २ मूर्त्तिलेखीदी.कैल्हे २ अनावृष्टिभयोभन्या.इनि.हामिहरूकामूर्त्तिमापूजागरनु.अनावृष्टिशांतिहोला,आफ्नु २मूर्त्तिलेखीदी.कैल्हे२अनावृष्टिभयोभन्या.इनि.हामिहरूकामूर्त्तिमापूजागरनु.अनावृष्टिशांतिहोला,0.0299999993294477,हामिहरू,हामिहरू,हामी,हामी,1,1,0.07,0.0721649484536082,-0.0021649484536082,0,0,,,,,अनावृष्टि|जागर|अनावृष्टि,अनावृष्टि|जागर|अनावृष्टि,0.22,0.2268041237113402
,data/oldNepali_fullset/oldNepali_100/images/DNA 3_00000065/eSc_line_9d42def7.png,षर्च.सातपगरीकातोसपगरिकोतनुषाँकोचाडैठेगानावाधि.पठाई.दिनुभयावढियाहोला.ताहावाट,षर्च.सातपगरीकातोसपगरिकोतनुषाँकोचाडैठेगानावाधि.पठाईदिनुभयावढिचाहोला.ताहावाट,0.0266666673123836,पगरी|पगरि|पठाई|वढिया,पगरी|पगरि|पठाई,पगरि|पगरि|पठाउनु|बढिया,पगरि|पगरि|पठाउनु,4,3,0.2266666666666666,0.1621621621621621,0.0645045045045044,1,0,बढिया,,वढिया,,ठेगाना,ठेगाना,0.08,0.08108108108108109
,data/oldNepali_fullset/oldNepali_100/images/E3345_00000307/eSc_line_a07c4e3d.png,स्वस्तिश्रीमन्महाराजा,स्वस्तिश्रीमन्महाराजा,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,,स्वस्तिश्री,स्वस्तिश्री,0.5238095238095238,0.5238095238095238
,data/oldNepali_fullset/oldNepali_100/images/DNA 4_00000552/eSc_line_7af1325b.png,पर्लाभन्याझैंपनिलाग्योवन्दोवस्तकोलालमोहरमायेक्‌वेव़राउर्दीदिन्यालाल,पर्लाभन्यारैपनिलाग्योवन्दोवस्तकोलालमोहरमायेक्‌वेव़राउर्दादिन्यालाल,0.0447761192917823,वन्दोवस्त|लालमोहर,वन्दोवस्त|लालमोहर,बन्दोबस्त|लालमोहर,बन्दोबस्त|लालमोहर,2,2,0.2388059701492537,0.2424242424242424,-0.0036182722749887,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/15/eSc_line_fa959125.png,तारिचाहीपनि.आफ्नापुत्रकोवियोगशोकलेवैरागीभैफिरंताभैगई.तस् पछि.कतिचित् वर्ष.वितीतभयापछि,तारिचाहीपनि.आफ्नापुत्रकोवियोगशोकलेवैरागीभैकिरंताभैगई.तस् पछि.कतिचित्वर्ष.वितीतभयापछि,0.0235294122248888,वैरागी,वैरागी,वैरागी,वैरागी,1,1,0.0705882352941176,0.0714285714285714,-0.0008403361344537,0,0,,,,,वियोग,वियोग,0.058823529411764705,0.05952380952380952
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000293_result/eSc_line_f7622ca3.png,काहै।मेरेकुसूरमाफ,काहै।मेरेकुसूरमाफ,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/DNA 3_00000540/eSc_line_b91d1fbe.png,साहेवका.दर्गाहमाचढाय़ापंषाचढायाकावषतमा.लाषज,साहेवकादगोहमाचहाय़ापंषाचढायाकाचषतमा.लाषज,0.1395348906517028,साहेव|दर्गाह|चढायाका|वषत,साहेव|चढायाका,साहेब|दरगाह|चढाउनु|बखत,साहेब|चढाउनु,4,2,0.4883720930232558,0.3,0.1883720930232558,2,0,दरगाह|बखत,,दर्गाह|वषत,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000356/eSc_line_9626168a.png,श्रीः\,श्रीः\,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_003/eSc_line_126f33fa.png,भैगयो॥तसर्थमेषसंक्रांतिकादिन.क्रकुत्संदवुद्धकावाक्यलेप्रकाशभयेछर.वाग् द्वारभनिनामभयाका,भैगयो॥तसर्थमेषसंक्रांतिकादिन.क्रकुत्संदवुद्धकावाक्यलेप्रकाशभयेछर.वाग्‌द्वारभनिनामभयाका,0.0116279069334268,तसर्थ|भयेछ|भयाका,तसर्थ|भयेछ|भयाका,तसर्थ|हुनु|हुनु,तसर्थ|हुनु|हुनु,3,3,0.1627906976744186,0.1627906976744186,0.0,0,0,,,,,प्रकाश,प्रकाश,0.06976744186046512,0.06976744186046512
,data/oldNepali_fullset/oldNepali/images/DNA_0013_0165/eSc_line_12a84f4e.png,त्या.गुठिहारलेअर्घ्यालोनचापनु.स्वदत्तांपरदत्तांम्वायोहरेद्वैवसुंधराम्षष्टिवर्षसहश्राणिविष्टायांजायेतेक्रिमी.ईतिसम्व,त्या.गुठिहारलेअर्घ्यालोनचापनु.स्वदत्तांपरदत्तांम्वायोहरेद्धैवसुंधराम्‌षष्टिवर्षसहथासिविष्टायांजायेतेत्रिमी.तिसम्व,0.0695652142167091,अर्घ्यालो,अर्घ्यालो,अर्घेलो,अर्घेलो,1,1,0.0782608695652174,0.079646017699115,-0.0013851481338976,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/19/eSc_line_b45b40fc.png,त्योकुलिकनागले.अघिदेषिवसीरह्याकानागवासह्रदहो.नाहाकमंजुश्रीलेहामिलाईनिकाली,त्योकुलिकनागले.अघिदेषिवसीरह्याकानागवासह्रदहो.नाहाकमजुश्रीलेहामिलाईनिकाली,0.0136986300349235,रह्याका,रह्याका,रहनु,रहनु,1,1,0.0958904109589041,0.0972222222222222,-0.0013318112633181,0,0,,,,,कुलिक|नागवास,कुलिक|नागवास,0.1506849315068493,0.1527777777777778
,data/oldNepali_fullset/oldNepali/images/DNA_0013_0427/eSc_line_fa25c0a5.png,ककाषतमानीतीस्मृतिगर्नु.जिय़नमासनुभनि,ककाषतमानीतीस्नटतिगर्नु.जियनमासनुभनि,0.0833333358168602,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/E3420_00000341/eSc_line_63b13a3e.png,वाटनगरा वक्ष्याको पुरानु भै विग्र्याका तारो थपि नयाँवनाई,वाट नगरावक्स्याकोपुरानु भै विग्याका तावो थपि नयाँवनाई,0.125,नगरा|वनाई,नगरा|वक्स्याको|वनाई,नगरा|बनाउनु,नगरा|बक्सनु|बनाउनु,2,3,0.1428571428571428,0.320754716981132,-0.1778975741239892,0,1,,बक्सनु,,वक्स्याको,पुरानु,पुरानु,0.10714285714285714,0.11320754716981132
,data/oldNepali_fullset/oldNepali_100/images/DNA 3_00000065/eSc_line_76ea705c.png,लाजगाकोजाचवुझ.गर्नलागिरह्याछौ.ञाहाकाजगाकोउठतिपैदावारजोठहर्ला.सोविन्ति.गरिपठाउ,लाजगाकोनाचवुझ्नलागिरह्याछौ.ञाहाकानगाकोउठतिपैदावारजोठहर्ला.सोविन्तिगरिपठाउ,0.0779220759868621,पैदावार|ठहर्ला,पैदावार|ठहर्ला,पैदावार|ठहर्नु,पैदावार|ठहर्नु,2,2,0.1688311688311688,0.1780821917808219,-0.009251022949653,0,0,,,,,गरिप,गरिप,0.05194805194805195,0.0547945205479452
,data/oldNepali_fullset/oldNepali_100/images/DNA 2_00000036_result/eSc_line_cb9fa30d.png,१८९४ सालमिति कार्तिकवदि ८रोज ७मोकाम्‌कलकत्ता,१८९४ सालमिति कार्तिकवदि ८रोज ७मोकाम्‌कलकत्ता,0.0,कार्तिक|कलकत्ता,कार्तिक|कलकत्ता,कार्त्तिक|कलकत्ता,कार्त्तिक|कलकत्ता,2,2,0.3181818181818182,0.3181818181818182,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_027/eSc_line_5fc8644a.png,२७,३७,0.5,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/DNA 2_00000395_result/eSc_line_208c2594.png,रीवभय़ो.व़कीलसहरैमाछन्‌.दर्वारमकूफ्‌भय़ाकोदेष्‌ता.इन्हे,रीवभय़ोव़कीलसहरैमाछन्.दर्वारमकूफ्‌भय़ाकोदेष्‌ता.इन्हे,0.036363635212183,दर्वार,दर्वार,दरबार,दरबार,1,1,0.109090909090909,0.1132075471698113,-0.0041166380789022,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/DNA 3_00000306/eSc_line_a3203934.png,आश्विनवदि३०रोज३मुकाम्‌दिल्लीचलीचलाव़शु,आश्विनवदि३रोज३मुकाम्‌दिल्लीचलीचलाव़शु,0.0263157896697521,आश्विन,आश्विन,आश्विन,आश्विन,1,1,0.1578947368421052,0.1621621621621621,-0.0042674253200569,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/DNA 4_00000552/eSc_line_7d3ee801.png,भन्न्यापछिल्लोलालमोहरमाभन्याडाँकारचोरिमासावितभयोभन्याज्यूजहा,भन्न्यापछिल्लोलालमोहरमाभन्याडाँकारचोरिमासावितभयोभन्याज्या,0.050000000745058,लालमोहर,लालमोहर,लालमोहर,लालमोहर,1,1,0.1166666666666666,0.1228070175438596,-0.0061403508771929,0,0,,,,,पछिल्लो,पछिल्लो,0.11666666666666667,0.12280701754385964
,data/oldNepali_fullset/oldNepali/images/DNA_0013_0522/eSc_line_30342992.png,मशुषभोगेगरयोविर्तासंकल्पहुदासंकल्पवाक्येपर्‍हन्याप्रोहितयदुनाथपंडितअर्ज्यालपानिहालन्याश्रीजनरलः,मशुषभोगेयत्योवितासंकल्पहुदासंकल्पवाक्येपहुन्याप्रोहिंतयहुनाथपंडितअर्ज्याल्‌पानिहालन्याश्रीजनरल,0.1473684161901474,संकल्प|संकल्प|प्रोहित|पंडित|अर्ज्याल|हालन्या,संकल्प|संकल्प|पंडित|हालन्या|जनरल,सङ्कल्प|सङ्कल्प|पुरोहित|पण्डित|अर्ज्याल|हाल्नु,सङ्कल्प|सङ्कल्प|पण्डित|हाल्नु|जनरल,6,5,0.4105263157894737,0.2978723404255319,0.1126539753639417,2,1,अर्ज्याल|पुरोहित,जनरल,अर्ज्याल|प्रोहित,जनरल,गेगर,,0.042105263157894736,0.0
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_031/eSc_line_18c19b7d.png,भैरह्याका.शून्यदेशमा.जानमनगरी.वुढानीलकण्ठसंधिवहीगै.अनेकतीर्थ.शान्तेश्वरी.ज्ञानेश्वरम,भैरह्याका.शून्यदेशमा.जानमनगरी.वुढानीलकण्ठसंधिवहीगै.अनेकतीर्थ.शान्तेश्वरी.ज्ञानेश्वरम,0.0,रह्याका,रह्याका,रहनु,रहनु,1,1,0.0833333333333333,0.0833333333333333,0.0,0,0,,,,,नमन|नीलकण्ठ|अनेक,नमन|नीलकण्ठ|अनेक,0.16666666666666666,0.16666666666666666
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000293_result/eSc_line_23ab474e.png,उद्दारकर्नेकोसमर्थहैँ।मेरेबिगडनेमेकुछबाकीनहीँरही,समर्थहैँ।मेरेबिगडनेमेकुछबाकीनहीँरही,0.2708333432674408,,,,,0,0,0.0,0.0,0.0,0,0,,,,,कोसम,समर्थ,0.08333333333333333,0.14285714285714285
,data/oldNepali_fullset/oldNepali/images/13/eSc_line_405c1453.png,यस्ताप्रज्ञोपायश्रीस्वयंभूगुह्येश्वरीआफैआफप्रकाशहुनुभयाकाहेरी.उनैकादर्शननिमित्तर.मंजुश्रीकाकी,यस्ताप्रजोपायश्रीस्वयंभूराह्येश्वरीआफैआफप्रकाशहुनुभयाकाहेरी.उनैकादर्शननिमित्तर.मंजुश्रीकाकी,0.0430107526481151,भयाका|दर्शन|निमित्त,भयाका|दर्शन|निमित्त,हुनु|दर्शन|निमित्त,हुनु|दर्शन|निमित्त,3,3,0.1827956989247312,0.1868131868131868,-0.0040174878884556,0,0,,,,,गुह्येश्वरी|प्रकाश,प्रकाश,0.1827956989247312,0.06593406593406594
,data/oldNepali_fullset/oldNepali_100/images/DNA 4_00000201/eSc_line_ad31eb4a.png,कोछैन‌अध्ययनकाअर्थकनसिद्धान्तकौमुदीश्रीसूर्यसिद्धान्तलीलावती.वीजग,कोछैनअध्ययनकाअर्थकनसिद्धान्तकोमुदीश्रीसूयसिद्धान्तलीलावती.वीजगु,0.0769230797886848,अध्ययन|सिद्धान्तकौमुदी|सूर्यसिद्धान्त|लीलावती,अध्ययन|लीलावती,अध्ययन|सिद्धान्तकौमुदी|सूर्यसिद्धान्त|लीलावती,अध्ययन|लीलावती,4,2,0.6461538461538462,0.2063492063492063,0.4398046398046398,2,0,सिद्धान्तकौमुदी|सूर्यसिद्धान्त,,सिद्धान्तकौमुदी|सूर्यसिद्धान्त,,अर्थक,अर्थक|सिद्धान्त|सिद्धान्त,0.07692307692307693,0.36507936507936506
,data/oldNepali_fullset/oldNepali_100/images/DNA 4_00000552/eSc_line_775070bc.png,काकुराकोउर्दिदिउभन्यागाइभैसिवाप्राधानचोर्न्यालाइपनिचोरभनींछगा,काकुराकोउर्दिउभन्यागाइभैसिवाप्राधानचोर्न्यालाइपनिचोरभनीछया,0.0655737668275833,,,,,0,0,0.0,0.0,0.0,0,0,,,,,निचोर,निचोर,0.08196721311475409,0.08620689655172414
,data/oldNepali_fullset/oldNepali/images/DNA_2_00000394_result/eSc_line_74e35e5c.png,याकोमोकाम्‌सीनकोविस्तार.अंगरेजीहरफका.छापाकोन,य़ाकोमोकाम्‌सीनकोविस्तार.अंगरेजीहरफका.छापाकोन,0.0227272734045982,विस्तार|अंगरेजी|हरफ,विस्तार|अंगरेजी|हरफ,बिस्तार|अङ्ग्रेजि|हरफ,बिस्तार|अङ्ग्रेजि|हरफ,3,3,0.3863636363636363,0.3777777777777777,0.0085858585858585,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_0010_0668/eSc_line_934b6505.png,धानचाव़लषरीदगरिताहिकादर्वारमावढिय़ाजगामाथनक्या,धातचाव़लषरीदगरिताहिकादर्वारमावढियाजगामाथन्‌क्या,0.0869565233588218,दर्वार,दर्वार|वढिया,दरबार,दरबार|बढिया,1,2,0.1304347826086956,0.2340425531914893,-0.1036077705827937,0,1,,बढिया,,वढिया,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000410/eSc_line_4ced8a3a.png,१,२,1.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_032/eSc_line_330da305.png,ध्येगरीवस्या.इसहर.उजरीगयापछि.एक१चोरलेज्ञानेश्वरलिंगभित्र.स्पर्शमणीछभनिवन्‌चरालेचिर्दाचि,ध्येगरीवस्या.इसहर.उजरीगयापछि.एक१चोरलेज्ञानेश्वरलिंगभित्र.स्यर्शमणीछभनिवन् चरालेचिर्दाचि,0.0229885056614875,गरीव|सहर,गरीव|सहर,गरिब|सहर,गरिब|सहर,2,2,0.0804597701149425,0.0804597701149425,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/DNA 4_00000552/eSc_line_8871182d.png,दिंदातहाम्रारैयेत्‌हरुकोसार्‍हैमन्‌षस्‌नजालाअलिक्‌देसमापनिवदनाम,दिवातहाम्रारैयेत्‌हरूकोसाहैमन्‌यस्‌नजालाअलिक्‌देसमापनिवदनाम,0.1111111119389534,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_004/eSc_line_0d73ae5f.png,या.तसर्थ.उस् दिनदेषि.जौनविष्णुजी.उस् वषत्.रसातलमाजाउंभनिगै.जस् ठाउवाटगुप्तभैग,या.तसर्थ.उस्‌दिनदेषि.जौनविष्णुजी.उस् वषत्.रसातलमाजाउंभनिगै.जस्ठाउवाटगुप्तभैग,0.0259740259498357,तसर्थ|वषत्,तसर्थ|वषत्,तसर्थ|बखत,तसर्थ|बखत,2,2,0.1168831168831168,0.1184210526315789,-0.001537935748462,0,0,,,,,रसातल,रसातल,0.06493506493506493,0.06578947368421052
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_010/eSc_line_77caddb7.png,वंशा,वंशा,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000285/eSc_line_6ae50e79.png,गुज़रे।०।ष़ाविन्दमेरे।दिल्लीमे।बतौर‌अफुवेके,गुज़रेँ।०।बाविन्दमेरे।दिल्लीमे।बतौरअफुवेके,0.0930232554674148,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000054/eSc_line_726a8023.png,लेषि.अर्काहुलाक्‌माचह्राईपठाउन्याकाम्‌गरुला.औ.सुवेदारजसिवंतकँव,लेषि.अर्काहुलाक्‌माचर्‍हाईपठाउन्याकाम्‌गरुला.औ.सुवेदारजसिवंतकँव,0.0483870953321456,चह्राई|पठाउन्या|गरुला|सुवेदार|जसिवंत,पठाउन्या|गरुला|सुवेदार|जसिवंत,चड़ाइ|पठाउनु|गर्नु|सुबेदार|जसिवंत,पठाउनु|गर्नु|सुबेदार|जसिवंत,5,4,0.5161290322580645,0.4126984126984127,0.1034306195596518,1,0,चड़ाइ,,चह्राई,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000316/eSc_line_68ec996e.png,जानावुझिहेर्याकोछैन२।४दिनभीत्रनालनिसानषजानावुझि,जानावुझिहेर्याकोछैन२।४दिनभीत्रनालनिसानषजानावुझि,0.0,हेर्याको|निसान|षजाना,हेर्याको|निसान|षजाना,हेर्नु|निशान|खजाना,हेर्नु|निशान|खजाना,3,3,0.3829787234042553,0.3829787234042553,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_0014_0296/eSc_line_35d21486.png,तापसिंहसाहवहादूर्सम्सेर्जङ्‌देवानाम्‌सदासमरविजयिनाम्,तापसिहसाहवहादूर्सम्सेर्जड्‌देवानाम्‌सदासमरविजयिनाम्,0.0384615398943424,साहव,साहव,साहेब,साहेब,1,1,0.0769230769230769,0.0784313725490196,-0.0015082956259426,0,0,,,,,समर,समर,0.057692307692307696,0.058823529411764705
,data/oldNepali_fullset/oldNepali_100/images/DNA 2_00000110_result/eSc_line_58e0227e.png,ष्याकोरहेछ.वारुदगोलिपत्थर.विषसर.केहिवंदूक्‌ञहांभयाअनुसारकाजिरेव़ंतक,ष्याकोरहेछ.वारुदगोलिपत्थर.विषसर.केहिवंदूक्‌ञहांभयाअनुसारकाजिरेव़ंतक,0.0,रहेछ|वारुद|पत्थर|अनुसार,रहेछ|वारुद|पत्थर|अनुसार,रहनु|बारुत|पत्थर|अनुसार,रहनु|बारुत|पत्थर|अनुसार,4,4,0.2985074626865671,0.2985074626865671,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000212/eSc_line_d32f7339.png,सेवासतम्‌पुर्वकपत्रमिदम्.ताहाँकाकृपाले.ञाँहानीकाआनन्दछौँ.ताहाँचरणक्षेमकुसलमंगलहुनुभयाहाम्रोउद्धारहोला.आगेञाहाँकोसमाचारभलोछ.उ,सेवा.तसपुर्वकषभमिद्माहाँकाकपाले.ञाँहाञीकाआनन्दछौं.नाहाक्षाराक्षेम्‌कुतलमंगलहुलुभय़ाहारोउद्रारहोल्‌आगेजाहाँकोसमाचारभनि,0.2903225719928741,पुर्वक|आनन्द|चरण|क्षेमकुसल|मंगल|उद्धार|समाचार,पुर्वक|आनन्द|मंगल|समाचार,पूर्वक|आनन्द|चरण|क्षेमकुशल|मङ्गल|उद्धार|समाचार,पूर्वक|आनन्द|मङ्गल|समाचार,7,4,0.314516129032258,0.1794871794871795,0.1350289495450785,3,0,उद्धार|क्षेमकुशल|चरण,,उद्धार|क्षेमकुसल|चरण,,पत्रमिदम्,,0.07258064516129033,0.0
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000523/eSc_line_a3f13c31.png,सेव़कलोकरमणोपाध्यायकोवेदो,सेवक्‌लोकरमणेपाध्यायकोवेदा,0.2000000029802322,,,,,0,0,0.0,0.0,0.0,0,0,,,,,करम,करम,0.12,0.11538461538461539
,data/oldNepali_fullset/oldNepali_100/images/DNA 2_00000161_result/eSc_line_51b3281b.png,श्रीपुतलीरानीभाउज्यू,श्रीपुतलीरानीभाउज्यू,0.0,पुतली,पुतली,पुतलि,पुतलि,1,1,0.25,0.25,0.0,0,0,,,,,भाउज्यू,भाउज्यू,0.35,0.35
,data/oldNepali_fullset/oldNepali/images/DNA_0013_0160/eSc_line_2bdab2ac.png,११७,११७,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/CA__The Cambridge Manuscript_Page_002/eSc_line_bf6e00a2.png,क्लका.पूर्णिमाकादिन.दर्शनगरी.श्रीगुह्येश्वरीप्रकाशगरी.श्रीगुह्येश्वरीकापनि.विश्वरूपदर्शन.शुक्लादिमा,क्तका.पूर्णिमाकादिन.दर्शनगरी.श्रीगुह्येश्वरीप्रकाशगरी.श्रीगुह्येश्वरीकापनि.विश्वरूपदर्शनशुक्लादिमा,0.0202020201832056,दर्शन|दर्शन,दर्शन|दर्शन,दर्शन|दर्शन,दर्शन|दर्शन,2,2,0.101010101010101,0.1020408163265306,-0.0010307153164296,0,0,,,,,पूर्णिमा|गुह्येश्वरी|प्रकाश|गुह्येश्वरी|विश्वरूप,पूर्णिमा|गुह्येश्वरी|प्रकाश|गुह्येश्वरी|विश्वरूप,0.4444444444444444,0.4489795918367347
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_038/eSc_line_3d4594fd.png,रोपनीआदिसवथोकदीषुसीगराई.समुझाई.वुझाई.आफ्नीपुत्रीचारुमतीसंगराषी.दुवैजनासितविदाली.अ,रोपनीआदिसवथोकदीषुसीगराई.समुझाई.वुझाई.आफ्नीपुत्रीचारुमतीसंगराषी.दुव़ैजनासितविदाली.अ,0.0123456791043281,गराई|वुझाई,गराई|वुझाई,गराउनु|बुझाउनु,गराउनु|बुझाउनु,2,2,0.1111111111111111,0.1097560975609756,0.0013550135501354,0,0,,,,,रोपनी|चारुमती,रोपनी|चारुमती,0.14814814814814814,0.14634146341463414
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000116/eSc_line_c83a6940.png,८७१सालमितिश्राव़णसुदि६रोज६मोकामअर्किशुभम्,८७१सालमितिश्राव़णसुदि६रोज६मोकामअर्किशुभम्,0.0,मोकाम|शुभम्,मोकाम|शुभम्,मुकाम|शुभम्,मुकाम|शुभम्,2,2,0.2439024390243902,0.2439024390243902,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali/images/16/eSc_line_d1a77a26.png,ला लीजापगर्नलाग्योर.फेरीअसमर्थमानि.जापमालाछाडीगयो.ताहापछि.वाटामाएकपुरूषले.आफ्नाअंगुछामा,लानलीजापगर्नलाग्योर.फेरीअसमर्थसानि.जापमालाछाडीगयो.ताहापछिचाटामाएकपुरूषले.आफ्नाअंगुछामा,0.0459770113229751,,,,,0,0,0.0,0.0,0.0,0,0,,,,,असमर्थ,असमर्थ,0.06896551724137931,0.06976744186046512
,data/oldNepali_fullset/oldNepali/images/DNA_0014_0242/eSc_line_88f5ddf0.png,रिराजचक्रचूडामणिनरनारायणेत्यादिविविधविरू,रिराजचक्रचूडामणिनरनारायणेत्यादिविविधविरु,0.025000000372529,,,,,0,0,0.0,0.0,0.0,0,0,,,,,चूडामणि|विविध,चूडामणि|विविध,0.3,0.3
,data/oldNepali_fullset/oldNepali/images/DNA_0012_0007/eSc_line_46ae53a2.png,सिदासकोचेला.रामदास्‌लाइदीनु.आफुलेनपाउन्यामहन्त्याञी.मपाउन्या,सिदासकोचेला.रामदास्‌लाइदीनु.आफुलेनपाउन्यामहन्त्याञी.मपाउन्या,0.0,पाउन्या|पाउन्या,पाउन्या|पाउन्या,पाउनु|पाउनु,पाउनु|पाउनु,2,2,0.2333333333333333,0.2333333333333333,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_036/eSc_line_ba9ed1c8.png,इन्कापालामाकलियुगकोपादलेपृथ्वीकनछोयोभनि.ज्योतीषजान्याहरूलेसुनाया.इन्‌दिनदेषिसंपूर्णप्राणी६,इन्कापालामाकलियुगकोपादलेपृथीकनछोयोभनि.त्योतीषजान्याहरूलेसुनाया.इन्‌दिनदेषिसपूर्णप्राणि,0.0666666701436042,संपूर्ण,,सम्पुर्न,,1,0,0.0777777777777777,0.0,0.0777777777777777,1,0,सम्पुर्न,,संपूर्ण,,कलियुग,कलियुग,0.06666666666666667,0.06976744186046512
,data/oldNepali_fullset/oldNepali/images/DNA_1_00000116/eSc_line_ba11c3ad.png,ऊप्रान्त.ग्रहणमा २ नुहाव़नजाँदा.कहलुर्‍याराजाले.मछेउभन्याकोस्माचार.रणजीतसिं,ऊप्रान्त.ग्रहणमा २ नुहाव़नजाँदा.कहलुर्‍याराजाले.मछेउभन्याकोस्माचार.रणजीतसिं,0.0,ऊप्रान्त|ग्रहण|भन्याको|रणजीत,ऊप्रान्त|ग्रहण|भन्याको|रणजीत,उप्रान्त|ग्रहण|भन्नु|रणजीत,उप्रान्त|ग्रहण|भन्नु|रणजीत,4,4,0.3333333333333333,0.3333333333333333,0.0,0,0,,,,,,,0.0,0.0
,data/oldNepali_fullset/oldNepali_100/images/DNA 4_00000490/eSc_line_81069c89.png,रोजकादिनकालिज्यामीरदाना२४कोपेरुंगा१डाक्‌वाटचढाइपठायाको,रोजकादिनकालिज्यावीरदाना२८कोपेरुंगा१डाक्‌वाटचढाइपठायाको,0.0370370373129844,पठायाको,पठायाको,पठाउनु,पठाउनु,1,1,0.1296296296296296,0.1296296296296296,0.0,0,0,,,,,चढाइ,चढाइ,0.07407407407407407,0.07407407407407407
,data/oldNepali_fullset/oldNepali_100/images/CA__The Cambridge Manuscript_Page_034/eSc_line_fc1db79e.png,भोगवर्ष१०००यस्‌पछि.शून्यवर्ष१०००फेरीविशालनगरकावर्षहज्जार२फेरीपिंगलोपाख्यानवर्षपचा,भोगवर्ष१००यस्‌पछि.शून्यवर्ष१०००फेरीविशालनगरकावर्षहजार२फेरीपिगलोपारष्यानवर्षपचा,0.0740740746259689,नगर|हज्जार,नगर|हजार,नगर|हजार,नगर|हजार,2,2,0.1111111111111111,0.0897435897435897,0.0213675213675213,1,1,,,हज्जार,हजार,विशाल,विशाल,0.06172839506172839,0.0641025641025641
,data/oldNepali_fullset/oldNepali_100/images/DNA 2_00000161_result/eSc_line_47d068e4.png,द्धायोकामगर्‍याको१५।१६वर्षभयोभंन्या.विंतिगर्‍या.अ,द्धायोकामगर्‍याको१५।१६वर्षभयोभंन्या.विंतिगर्‍या.अ,0.0,,,,,0,0,0.0,0.0,0.0,0,0,,,,,,,0.0,0.0
